Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Bill payer,2018-12-13 21:49:19,00:06:13,Autoplayed: user action: Unspecified; ,RUSSELL BRAND: RE:BIRTH,,UMC Smart TV MSD6486 Smart TV,01:02:41,01:02:41,GB (United Kingdom)
Bill payer,2018-12-13 20:22:05,00:42:33,Autoplayed: user action: Unspecified; ,The Sinner: Season 2: Julian: Part II (Episode 2),,UMC Smart TV MSD6486 Smart TV,00:42:33,00:42:33,GB (United Kingdom)
Bill payer,2018-12-13 19:09:23,00:28:27,Autoplayed: user action: None; ,Extras: Season 1: Patrick Stewart (Episode 6),,UMC Smart TV MSD6486 Smart TV,00:28:27,00:28:27,GB (United Kingdom)
Bill payer,2018-12-13 18:41:02,00:28:17,Autoplayed: user action: None; ,Extras: Season 1: Samuel L. Jackson (Episode 5),,UMC Smart TV MSD6486 Smart TV,00:28:17,00:28:17,GB (United Kingdom)
Bill payer,2018-12-13 18:12:10,00:28:46,Autoplayed: user action: Unspecified; ,Extras: Season 1: Les Dennis (Episode 4),,UMC Smart TV MSD6486 Smart TV,00:28:46,00:28:46,GB (United Kingdom)
Bill payer,2018-12-11 21:36:21,00:45:52,Autoplayed: user action: Unspecified; ,The Sinner: Season 2: Julian: Part I (Episode 1),,UMC Smart TV MSD6486 Smart TV,00:45:52,00:45:52,GB (United Kingdom)
Bill payer,2018-12-11 20:30:15,00:00:01,Autoplayed: user action: None; ,Extras: Season 1: Les Dennis (Episode 4),,UMC Smart TV MSD6486 Smart TV,00:00:01,Not latest view,GB (United Kingdom)
Bill payer,2018-12-11 20:01:42,00:28:30,Autoplayed: user action: None; ,Extras: Season 1: Kate Winslet (Episode 3),,UMC Smart TV MSD6486 Smart TV,00:28:30,00:28:30,GB (United Kingdom)
Bill payer,2018-12-11 19:33:09,00:28:29,Autoplayed: user action: None; ,Extras: Season 1: Ross Kemp and Vinnie Jones (Episode 2),,UMC Smart TV MSD6486 Smart TV,00:28:29,00:28:29,GB (United Kingdom)
Bill payer,2018-12-11 19:10:05,00:22:53,Autoplayed: user action: Unspecified; ,Extras: Season 1: Ben Stiller (Episode 1),,UMC Smart TV MSD6486 Smart TV,00:28:49,00:28:49,GB (United Kingdom)
Bill payer,2018-12-10 19:39:04,00:48:14,Autoplayed: user action: Unspecified; ,RUSSELL BRAND: RE:BIRTH,,UMC Smart TV MSD6486 Smart TV,00:56:28,Not latest view,GB (United Kingdom)
Bill payer,2018-12-09 20:46:49,00:05:56,Autoplayed: user action: Unspecified; ,Extras: Season 1: Ben Stiller (Episode 1),,LG 2015 Mstar UHD TV,00:05:56,Not latest view,GB (United Kingdom)
Bill payer,2018-12-09 20:05:23,00:38:57,Autoplayed: user action: Unspecified; ,The Holiday,,LG 2015 Mstar UHD TV,02:10:47,02:10:47,GB (United Kingdom)
Bill payer,2018-12-09 19:56:37,00:08:14,,RUSSELL BRAND: RE:BIRTH,,LG 2015 Mstar UHD TV,00:08:14,Not latest view,GB (United Kingdom)
Bill payer,2018-12-08 21:12:10,01:31:50,Autoplayed: user action: Unspecified; ,The Holiday,,LG 2015 Mstar UHD TV,01:31:50,Not latest view,GB (United Kingdom)
Bill payer,2018-12-08 21:11:05,00:00:13,Autoplayed: user action: None; ,The Sinner: Season 2: Julian: Part I (Episode 1),,LG 2015 Mstar UHD TV,00:00:23,Not latest view,GB (United Kingdom)
Bill payer,2018-12-08 20:30:15,00:40:46,Autoplayed: user action: None; ,The Sinner: Season 1: Cora: Part VIII (Episode 8),,LG 2015 Mstar UHD TV,00:42:00,00:42:00,GB (United Kingdom)
Bill payer,2018-12-08 19:51:36,00:38:36,,The Sinner: Season 1: Cora: Part VII (Episode 7),,LG 2015 Mstar UHD TV,00:40:00,00:40:00,GB (United Kingdom)
Bill payer,2018-12-08 19:09:47,00:41:45,Autoplayed: user action: Unspecified; ,The Sinner: Season 1: Cora: Part VI (Episode 6),,LG 2015 Mstar UHD TV,00:41:45,00:41:45,GB (United Kingdom)
Bill payer,2018-12-07 21:34:20,00:00:05,Autoplayed: user action: None; ,The Sinner: Season 1: Cora: Part VI (Episode 6),,UMC Smart TV MSD6486 Smart TV,00:01:17,Not latest view,GB (United Kingdom)
Bill payer,2018-12-07 20:53:38,00:40:37,Autoplayed: user action: None; ,The Sinner: Season 1: Cora: Part V (Episode 5),,UMC Smart TV MSD6486 Smart TV,00:42:01,00:42:01,GB (United Kingdom)
Bill payer,2018-12-07 20:12:48,00:40:44,Autoplayed: user action: None; ,The Sinner: Season 1: Cora: Part IV (Episode 4),,UMC Smart TV MSD6486 Smart TV,00:42:04,00:42:04,GB (United Kingdom)
Bill payer,2018-12-07 19:55:39,00:15:08,Autoplayed: user action: Unspecified; ,The Sinner: Season 1: Cora: Part III (Episode 3),,UMC Smart TV MSD6486 Smart TV,00:42:01,00:42:01,GB (United Kingdom)
Bill payer,2018-12-07 19:48:09,00:04:06,Autoplayed: user action: Unspecified; ,The Evolution of Us: Season 1: How Did We Get Here? (Episode 1),,UMC Smart TV MSD6486 Smart TV,00:04:06,00:04:06,GB (United Kingdom)
Bill payer,2018-12-07 19:27:41,00:17:06,Autoplayed: user action: Unspecified; ,Louis Theroux: Savile,,UMC Smart TV MSD6486 Smart TV,00:17:06,Not latest view,GB (United Kingdom)
Bill payer,2018-12-04 19:09:29,00:26:54,Autoplayed: user action: Unspecified; ,The Sinner: Season 1: Cora: Part III (Episode 3),,UMC Smart TV MSD6486 Smart TV,00:26:54,Not latest view,GB (United Kingdom)
Bill payer,2018-12-03 19:47:33,01:18:03,,Rogue One: A Star Wars Story,,UMC Smart TV MSD6486 Smart TV,01:27:41,01:27:41,GB (United Kingdom)
Bill payer,2018-12-03 19:43:46,00:03:28,Autoplayed: user action: Unspecified; ,Rogue One: A Star Wars Story,,UMC Smart TV MSD6486 Smart TV,00:09:42,Not latest view,GB (United Kingdom)
Bill payer,2018-12-03 19:35:24,00:00:03,Autoplayed: user action: None; ,The Sinner: Season 1: Cora: Part III (Episode 3),,UMC Smart TV MSD6486 Smart TV,00:01:15,Not latest view,GB (United Kingdom)
Bill payer,2018-12-03 18:54:27,00:40:47,Autoplayed: user action: Unspecified; ,The Sinner: Season 1: Cora: Part II (Episode 2),,UMC Smart TV MSD6486 Smart TV,00:42:02,00:42:02,GB (United Kingdom)
Bill payer,2018-12-02 22:15:15,00:01:57,Autoplayed: user action: None; ,The Sinner: Season 1: Cora: Part II (Episode 2),,LG 2015 Mstar UHD TV,00:03:17,Not latest view,GB (United Kingdom)
Bill payer,2018-12-02 21:28:53,00:46:17,,The Sinner: Season 1: Cora: Part I (Episode 1),,LG 2015 Mstar UHD TV,00:46:17,00:46:17,GB (United Kingdom)
Bill payer,2018-12-02 21:28:40,00:00:01,,The Sinner: Season 2: Julian: Part I (Episode 1),,LG 2015 Mstar UHD TV,00:00:01,Not latest view,GB (United Kingdom)
Bill payer,2018-12-02 21:27:39,00:00:01,Autoplayed: user action: None; ,The Sinner: Season 2: Julian: Part I (Episode 1),,LG 2015 Mstar UHD TV,00:00:01,Not latest view,GB (United Kingdom)
Bill payer,2018-12-01 22:42:00,00:29:30,Autoplayed: user action: None; ,Louis Theroux's Weird Weekends: Series 1: Porn (Episode 3),,LG 2015 Mstar UHD TV,00:29:40,00:29:40,GB (United Kingdom)
Bill payer,2018-12-01 21:52:52,00:48:57,Autoplayed: user action: None; ,Louis Theroux's Weird Weekends: Series 1: UFOs (Episode 2),,LG 2015 Mstar UHD TV,00:49:07,00:49:07,GB (United Kingdom)
Bill payer,2018-12-01 21:02:51,00:49:32,Autoplayed: user action: None; ,Louis Theroux's Weird Weekends: Series 1: Christianity (Episode 1),,LG 2015 Mstar UHD TV,00:49:32,Not latest view,GB (United Kingdom)
Bill payer,2018-12-01 20:35:07,00:20:35,Autoplayed: user action: Unspecified; ,The Haunting of Hill House: Season 1: Silence Lay Steadily (Episode 10),,LG 2015 Mstar UHD TV,01:09:37,01:09:37,GB (United Kingdom)
Bill payer,2018-11-30 23:01:36,00:54:18,Autoplayed: user action: Unspecified; ,Passengers,,UMC Smart TV MSD6486 Smart TV,01:21:08,01:21:08,GB (United Kingdom)
Bill payer,2018-11-30 21:52:16,00:26:51,Autoplayed: user action: None; ,Passengers,,UMC Smart TV MSD6486 Smart TV,00:26:51,Not latest view,GB (United Kingdom)
Bill payer,2018-11-29 22:35:45,00:50:32,Autoplayed: user action: Unspecified; ,The Haunting of Hill House: Season 1: Silence Lay Steadily (Episode 10),,UMC Smart TV MSD6486 Smart TV,00:50:46,Not latest view,GB (United Kingdom)
Bill payer,2018-11-29 21:27:58,00:55:03,Autoplayed: user action: Unspecified; ,The Haunting of Hill House: Season 1: Screaming Meemies (Episode 9),,UMC Smart TV MSD6486 Smart TV,00:55:57,00:55:57,GB (United Kingdom)
Bill payer,2018-11-26 20:59:16,00:06:15,Autoplayed: user action: Unspecified; ,Rogue One: A Star Wars Story,,UMC Smart TV MSD6486 Smart TV,00:06:15,Not latest view,GB (United Kingdom)
Bill payer,2018-11-25 21:58:00,00:39:52,Autoplayed: user action: Unspecified; ,The Haunting of Hill House: Season 1: Witness Marks (Episode 8),,LG 2015 Mstar UHD TV,00:41:10,00:41:10,GB (United Kingdom)
Bill payer,2018-11-25 21:38:08,00:19:45,Autoplayed: user action: Unspecified; ,The Haunting of Hill House: Season 1: Eulogy (Episode 7),,LG 2015 Mstar UHD TV,00:58:40,00:58:40,GB (United Kingdom)
Bill payer,2018-11-25 13:11:24,00:07:38,Autoplayed: user action: Unspecified; ,Friends: Season 6: The One Where Joey Loses His Insurance (Episode 4),,LG 2015 Mstar UHD TV,00:07:38,00:07:38,GB (United Kingdom)
Bill payer,2018-11-24 21:17:20,00:30:44,,The Haunting of Hill House: Season 1: Eulogy (Episode 7),,LG 2015 Mstar UHD TV,00:38:55,Not latest view,GB (United Kingdom)
Bill payer,2018-11-24 19:01:33,00:21:54,Autoplayed: user action: None; ,Friends: Season 6: The One with Ross's Denial (Episode 3),,LG 2015 Mstar UHD TV,00:21:54,00:21:54,GB (United Kingdom)
Bill payer,2018-11-24 18:39:21,00:21:53,Autoplayed: user action: None; ,Friends: Season 6: The One Where Ross Hugs Rachel (Episode 2),,LG 2015 Mstar UHD TV,00:21:53,00:21:53,GB (United Kingdom)
Bill payer,2018-11-24 18:37:34,00:01:28,Autoplayed: user action: Unspecified; ,Friends: Season 6: The One After Vegas (Episode 1),,LG 2015 Mstar UHD TV,00:22:06,00:22:06,GB (United Kingdom)
Bill payer,2018-11-24 13:29:36,00:20:38,Autoplayed: user action: None; ,Friends: Season 6: The One After Vegas (Episode 1),,LG 2015 Mstar UHD TV,00:20:38,Not latest view,GB (United Kingdom)
Bill payer,2018-11-24 13:14:34,00:14:56,Autoplayed: user action: Unspecified; ,Friends: Season 5: The One in Vegas: Part 2 (Episode 24),,LG 2015 Mstar UHD TV,00:21:53,00:21:53,GB (United Kingdom)
Bill payer,2018-11-22 20:06:53,00:55:54,,The Christmas Chronicles,,UMC Smart TV MSD6486 Smart TV,00:55:54,00:55:54,GB (United Kingdom)
Bill payer,2018-11-22 01:34:36,00:05:27,Autoplayed: user action: Unspecified; ,Making a Murderer: Part 2: Words and Words Only (Episode 2),,Safari MAC (Cadmium),00:12:15,Not latest view,GB (United Kingdom)
Bill payer,2018-11-21 18:51:58,00:05:45,Autoplayed: user action: None; ,Making a Murderer: Part 2: Words and Words Only (Episode 2),,Safari MAC (Cadmium),00:06:50,Not latest view,GB (United Kingdom)
Bill payer,2018-11-21 17:55:50,00:54:22,Autoplayed: user action: Unspecified; ,Making a Murderer: Part 2: Number 18 (Episode 1),,Safari MAC (Cadmium),00:55:21,Not latest view,GB (United Kingdom)
Bill payer,2018-11-20 22:36:48,00:24:21,Autoplayed: user action: Unspecified; ,Limitless,,Safari MAC (Cadmium),00:25:04,00:25:04,GB (United Kingdom)
Bill payer,2018-11-18 19:27:10,00:06:03,Autoplayed: user action: None; ,Friends: Season 5: The One in Vegas: Part 2 (Episode 24),,LG 2015 Mstar UHD TV,00:06:57,Not latest view,GB (United Kingdom)
Bill payer,2018-11-18 19:04:46,00:22:07,Autoplayed: user action: None; ,Friends: Season 5: The One in Vegas: Part 1 (Episode 23),,LG 2015 Mstar UHD TV,00:22:07,00:22:07,GB (United Kingdom)
Bill payer,2018-11-18 18:45:50,00:18:39,Autoplayed: user action: Unspecified; ,Friends: Season 5: The One with Joey's Big Break (Episode 22),,LG 2015 Mstar UHD TV,00:22:03,00:22:03,GB (United Kingdom)
Bill payer,2018-11-18 14:22:41,00:03:26,Autoplayed: user action: Unspecified; ,Friends: Season 5: The One with Joey's Big Break (Episode 22),,LG 2015 Mstar UHD TV,00:03:26,Not latest view,GB (United Kingdom)
Bill payer,2018-11-18 14:00:18,00:22:06,Autoplayed: user action: None; ,Friends: Season 5: The One with the Ball (Episode 21),,LG 2015 Mstar UHD TV,00:22:06,00:22:06,GB (United Kingdom)
Bill payer,2018-11-18 13:37:50,00:22:09,Autoplayed: user action: Unspecified; ,Friends: Season 5: The One with the Ride-Along (Episode 20),,LG 2015 Mstar UHD TV,00:22:09,00:22:09,GB (United Kingdom)
Bill payer,2018-11-17 23:05:16,00:16:24,Autoplayed: user action: None; ,The Haunting of Hill House: Season 1: Eulogy (Episode 7),,LG 2015 Mstar UHD TV,00:17:44,Not latest view,GB (United Kingdom)
Bill payer,2018-11-17 22:10:32,00:53:58,Autoplayed: user action: Unspecified; ,The Haunting of Hill House: Season 1: Two Storms (Episode 6),,LG 2015 Mstar UHD TV,00:55:05,00:55:05,GB (United Kingdom)
Bill payer,2018-11-17 20:50:33,01:13:16,Autoplayed: user action: Unspecified; ,Gaga: Five Foot Two,,LG 2015 Mstar UHD TV,01:23:53,01:23:53,GB (United Kingdom)
Bill payer,2018-11-17 20:41:38,00:00:02,Autoplayed: user action: None; ,Friends: Season 5: The One with the Ride-Along (Episode 20),,LG 2015 Mstar UHD TV,00:00:02,Not latest view,GB (United Kingdom)
Bill payer,2018-11-17 20:19:12,00:22:09,Autoplayed: user action: None; ,Friends: Season 5: The One Where Ross Can't Flirt (Episode 19),,LG 2015 Mstar UHD TV,00:22:09,00:22:09,GB (United Kingdom)
Bill payer,2018-11-17 19:56:41,00:22:09,Autoplayed: user action: Unspecified; ,Friends: Season 5: The One Where Rachel Smokes (Episode 18),,LG 2015 Mstar UHD TV,00:22:09,00:22:09,GB (United Kingdom)
Bill payer,2018-11-17 18:56:29,00:10:37,Autoplayed: user action: Unspecified; ,Gaga: Five Foot Two,,LG 2015 Mstar UHD TV,00:10:37,Not latest view,GB (United Kingdom)
Bill payer,2018-11-17 18:54:50,00:00:03,Autoplayed: user action: None; ,American Horror Story: Murder House: Pilot (Episode 1),,LG 2015 Mstar UHD TV,00:00:03,Not latest view,GB (United Kingdom)
Bill payer,2018-11-16 22:03:09,00:56:52,Autoplayed: user action: Unspecified; ,The Social Network,,LG 2015 Mstar UHD TV,00:56:52,00:56:52,GB (United Kingdom)
Bill payer,2018-11-16 22:02:32,00:00:02,Autoplayed: user action: None; ,Louis Theroux: LA Stories: Season 1: Among the Sex Offenders (Episode 1),,LG 2015 Mstar UHD TV,00:00:02,Not latest view,GB (United Kingdom)
Bill payer,2018-11-16 21:49:02,00:08:07,Autoplayed: user action: Unspecified; ,The Late Bloomer,,LG 2015 Mstar UHD TV,00:07:57,00:07:57,GB (United Kingdom)
Bill payer,2018-11-13 21:39:20,00:14:12,Autoplayed: user action: Unspecified; ,Superbad,,UMC Smart TV MSD6486 Smart TV,01:08:51,01:08:51,GB (United Kingdom)
Bill payer,2018-11-13 20:25:32,00:16:56,Autoplayed: user action: None; ,House of Cards: Season 1: Chapter 7 (Episode 7),,UMC Smart TV MSD6486 Smart TV,00:18:38,Not latest view,GB (United Kingdom)
Bill payer,2018-11-13 19:38:55,00:46:26,,House of Cards: Season 1: Chapter 6 (Episode 6),,UMC Smart TV MSD6486 Smart TV,00:47:50,00:47:50,GB (United Kingdom)
Bill payer,2018-11-13 19:38:33,00:00:01,Autoplayed: user action: None; ,House of Cards: Season 6: Chapter 66 (Episode 1),,UMC Smart TV MSD6486 Smart TV,00:00:01,Not latest view,GB (United Kingdom)
Bill payer,2018-11-12 19:58:30,00:14:30,,Gavin & Stacey: Season 2: Episode 1,,UMC Smart TV MSD6486 Smart TV,00:14:30,00:14:30,GB (United Kingdom)
Bill payer,2018-11-12 19:58:16,00:00:01,Autoplayed: user action: None; ,Gavin & Stacey: Season 1: Episode 1,,UMC Smart TV MSD6486 Smart TV,00:00:01,00:00:01,GB (United Kingdom)
Bill payer,2018-11-12 19:55:00,00:03:05,Autoplayed: user action: Unspecified; ,The Lord of the Rings: The Fellowship of the Ring,,UMC Smart TV MSD6486 Smart TV,00:03:05,00:03:05,GB (United Kingdom)
Bill payer,2018-11-12 19:37:55,00:00:39,Autoplayed: user action: None; ,House of Cards: Season 1: Chapter 6 (Episode 6),,UMC Smart TV MSD6486 Smart TV,00:00:39,Not latest view,GB (United Kingdom)
Bill payer,2018-11-12 18:49:41,00:47:06,,House of Cards: Season 1: Chapter 5 (Episode 5),,UMC Smart TV MSD6486 Smart TV,00:50:14,00:50:14,GB (United Kingdom)
Bill payer,2018-11-12 18:40:59,00:08:07,Autoplayed: user action: Unspecified; ,House of Cards: Season 1: Chapter 4 (Episode 4),,UMC Smart TV MSD6486 Smart TV,00:16:51,00:16:51,GB (United Kingdom)
Bill payer,2018-11-12 18:25:00,00:14:59,Autoplayed: user action: Unspecified; ,Black Mirror: Season 4: Black Museum (Episode 6),,UMC Smart TV MSD6486 Smart TV,01:01:11,01:01:11,GB (United Kingdom)
Bill payer,2018-11-11 22:43:33,00:00:03,Autoplayed: user action: None; ,The Haunting of Hill House: Season 1: Two Storms (Episode 6),,UMC Smart TV MSD6486 Smart TV,00:01:21,Not latest view,GB (United Kingdom)
Bill payer,2018-11-11 21:36:00,01:06:13,,The Haunting of Hill House: Season 1: The Bent-Neck Lady (Episode 5),,UMC Smart TV MSD6486 Smart TV,01:08:33,01:08:33,GB (United Kingdom)
Bill payer,2018-11-11 21:08:39,00:00:22,Autoplayed: user action: Unspecified; ,The Haunting of Hill House: Season 1: The Bent-Neck Lady (Episode 5),,UMC Smart TV MSD6486 Smart TV,00:02:22,Not latest view,GB (United Kingdom)
Bill payer,2018-11-11 20:09:28,00:22:09,Autoplayed: user action: None; ,Friends: Season 5: The One with Rachel's Inadvertent Kiss (Episode 17),,UMC Smart TV MSD6486 Smart TV,00:22:09,00:22:09,GB (United Kingdom)
Bill payer,2018-11-11 19:47:05,00:22:01,Autoplayed: user action: None; ,Friends: Season 5: The One with the Cop (Episode 16),,UMC Smart TV MSD6486 Smart TV,00:22:01,00:22:01,GB (United Kingdom)
Bill payer,2018-11-11 19:27:28,00:19:14,Autoplayed: user action: Unspecified; ,Friends: Season 5: The One with the Girl Who Hits Joey (Episode 15),,UMC Smart TV MSD6486 Smart TV,00:22:07,00:22:07,GB (United Kingdom)
Bill payer,2018-11-11 18:40:43,00:45:57,,Black Mirror: Season 4: Black Museum (Episode 6),,UMC Smart TV MSD6486 Smart TV,00:46:12,Not latest view,GB (United Kingdom)
Bill payer,2018-11-11 18:39:52,00:00:01,Autoplayed: user action: None; ,Black Mirror: Season 2: The Waldo Moment (Episode 3),,UMC Smart TV MSD6486 Smart TV,00:07:13,00:07:13,GB (United Kingdom)
Bill payer,2018-11-11 17:44:26,00:08:45,Autoplayed: user action: None; ,House of Cards: Season 1: Chapter 4 (Episode 4),,UMC Smart TV MSD6486 Smart TV,00:08:45,Not latest view,GB (United Kingdom)
Bill payer,2018-11-11 17:44:00,00:00:08,Autoplayed: user action: None; ,House of Cards: Season 1: Chapter 5 (Episode 5),,UMC Smart TV MSD6486 Smart TV,00:03:16,Not latest view,GB (United Kingdom)
Bill payer,2018-11-11 09:49:37,00:26:34,Autoplayed: user action: Unspecified; ,Superbad,,LG 2015 Mstar UHD TV,00:55:14,Not latest view,GB (United Kingdom)
Bill payer,2018-11-10 23:15:36,00:28:41,Autoplayed: user action: Unspecified; ,Superbad,,LG 2015 Mstar UHD TV,00:28:41,Not latest view,GB (United Kingdom)
Bill payer,2018-11-10 23:12:17,00:03:09,Autoplayed: user action: Unspecified; ,House of Cards: Season 1: Chapter 5 (Episode 5),,LG 2015 Mstar UHD TV,00:03:09,Not latest view,GB (United Kingdom)
Bill payer,2018-11-10 22:39:10,00:33:03,Autoplayed: user action: Unspecified; ,House of Cards: Season 1: Chapter 4 (Episode 4),,LG 2015 Mstar UHD TV,00:46:32,Not latest view,GB (United Kingdom)
Bill payer,2018-11-10 20:30:49,00:11:27,Autoplayed: user action: Unspecified; ,House of Cards: Season 1: Chapter 4 (Episode 4),,LG 2015 Mstar UHD TV,00:13:29,Not latest view,GB (United Kingdom)
Bill payer,2018-11-10 20:28:38,00:02:01,,The Haunting of Hill House: Season 1: The Bent-Neck Lady (Episode 5),,LG 2015 Mstar UHD TV,00:02:01,Not latest view,GB (United Kingdom)
Bill payer,2018-11-10 20:28:18,00:00:02,Autoplayed: user action: None; ,The Haunting of Hill House: Season 1: Steven Sees a Ghost (Episode 1),,LG 2015 Mstar UHD TV,00:00:02,Not latest view,GB (United Kingdom)
Bill payer,2018-11-10 20:26:37,00:00:29,Autoplayed: user action: Unspecified; ,House of Cards: Season 1: Chapter 4 (Episode 4),,LG 2015 Mstar UHD TV,00:02:04,Not latest view,GB (United Kingdom)
Bill payer,2018-11-10 19:37:42,00:48:52,Autoplayed: user action: None; ,House of Cards: Season 1: Chapter 3 (Episode 3),,LG 2015 Mstar UHD TV,00:48:52,00:48:52,GB (United Kingdom)
Bill payer,2018-11-10 18:50:37,00:47:00,Autoplayed: user action: None; ,House of Cards: Season 1: Chapter 2 (Episode 2),,LG 2015 Mstar UHD TV,00:47:00,00:47:00,GB (United Kingdom)
Bill payer,2018-11-10 17:59:41,00:35:45,,House of Cards: Season 1: Chapter 1 (Episode 1),,LG 2015 Mstar UHD TV,00:54:16,00:54:16,GB (United Kingdom)
Bill payer,2018-11-09 20:25:44,00:06:54,Autoplayed: user action: Unspecified; ,Black Mirror: Season 2: The Waldo Moment (Episode 3),,UMC Smart TV MSD6486 Smart TV,00:07:12,Not latest view,GB (United Kingdom)
Bill payer,2018-11-09 19:43:38,00:42:00,,Black Mirror: Season 2: White Bear (Episode 2),,UMC Smart TV MSD6486 Smart TV,00:42:00,00:42:00,GB (United Kingdom)
Bill payer,2018-11-09 19:43:27,00:00:02,Autoplayed: user action: None; ,Black Mirror: Season 2: Be Right Back (Episode 1),,UMC Smart TV MSD6486 Smart TV,00:01:38,Not latest view,GB (United Kingdom)
Bill payer,2018-11-09 19:01:45,00:41:08,Autoplayed: user action: Unspecified; ,Neighbors,,UMC Smart TV MSD6486 Smart TV,00:42:04,00:42:04,GB (United Kingdom)
Bill payer,2018-11-09 19:01:24,00:00:01,Autoplayed: user action: None; ,American Psycho,,UMC Smart TV MSD6486 Smart TV,00:00:01,Not latest view,GB (United Kingdom)
